trans_id,student_id,amount,category,pay_method,time,location
9137,20230134,4.93,超市,校园卡,2025/6/20 22:16,校门口
1876,20230134,22.56,超市,支付宝,2025/8/27 5:17,二食堂
6206,20230134,52.58,生活服务,微信,2025/10/28 4:08,二食堂
3623,20230134,39.56,生活服务,校园卡,2025/7/3 21:51,一食堂
6159,20230134,75.31,娱乐,支付宝,2025/10/7 23:20,校门口
3507,20230134,42.63,餐饮,微信,2025/10/20 9:17,一食堂
6836,20230134,36.81,学习用品,支付宝,2025/6/3 17:52,二食堂
3206,20230134,68.72,交通,校园卡,2025/10/1 20:22,打印店
8531,20230134,75.1,交通,支付宝,2025/11/2 17:46,校园超市
1153,20230134,56.25,娱乐,微信,2025/8/1 11:13,校门口
5576,20230134,77.74,生活服务,校园卡,2025/8/6 16:54,打印店
5415,20230134,52.8,娱乐,微信,2025/7/12 4:04,图书馆
222,20230134,23.45,学习用品,支付宝,2025/5/21 14:35,体育馆
5043,20230134,12.42,生活服务,校园卡,2025/8/19 11:19,校门口
9572,20230134,6.42,娱乐,支付宝,2025/9/19 6:36,校门口
3568,20230134,6.2,娱乐,校园卡,2025/10/25 19:17,校门口
2296,20230134,51.88,餐饮,支付宝,2025/10/22 4:15,打印店
3566,20230134,31.35,娱乐,微信,2025/10/7 3:32,打印店
4420,20230134,35.12,交通,微信,2025/6/24 12:37,校园超市
7889,20230134,50.84,学习用品,校园卡,2025/9/4 3:35,校园超市
5016,20230134,70.83,学习用品,校园卡,2025/6/22 10:27,图书馆
3645,20230134,60.54,生活服务,微信,2025/6/10 6:46,二食堂
1942,20230134,37.8,交通,支付宝,2025/8/30 6:56,一食堂
9431,20230134,36.23,学习用品,微信,2025/8/8 8:22,校园超市
2326,20230134,16.53,超市,支付宝,2025/11/11 21:49,一食堂
8360,20230134,55.35,交通,微信,2025/10/21 22:41,体育馆
8702,20230134,61.91,交通,微信,2025/5/22 10:42,校园超市
7813,20230134,4.83,生活服务,支付宝,2025/9/5 17:59,图书馆
1692,20230134,19.48,娱乐,支付宝,2025/9/20 12:52,二食堂
5212,20230134,25.03,娱乐,校园卡,2025/7/19 12:10,二食堂
8543,20230134,37.6,餐饮,支付宝,2025/7/22 22:40,一食堂
6658,20230134,58.41,餐饮,微信,2025/11/5 10:19,一食堂
3189,20230134,79.93,娱乐,支付宝,2025/11/7 4:10,校门口
5598,20230134,44.49,生活服务,支付宝,2025/11/7 21:43,一食堂
8829,20230134,77.4,超市,支付宝,2025/11/16 21:51,打印店
6316,20230134,28.29,娱乐,微信,2025/8/2 12:16,一食堂
523,20230134,17.28,学习用品,校园卡,2025/6/23 19:07,校园超市
8038,20230134,13.87,娱乐,支付宝,2025/6/18 8:13,校门口
29,20230134,16.62,生活服务,校园卡,2025/9/10 0:48,图书馆
9638,20230134,37.78,生活服务,支付宝,2025/9/15 5:53,校园超市
9416,20230134,49.85,学习用品,校园卡,2025/10/30 13:19,一食堂
7852,20230135,68.46,餐饮,校园卡,2025/10/3 18:58,体育馆
7232,20230135,43.84,餐饮,支付宝,2025/6/21 12:46,二食堂
798,20230135,42.52,学习用品,校园卡,2025/8/21 13:25,二食堂
7054,20230135,45.26,娱乐,支付宝,2025/7/1 13:47,一食堂
6400,20230135,66.18,学习用品,支付宝,2025/9/4 0:15,校门口
4633,20230135,24.95,娱乐,支付宝,2025/10/25 14:25,一食堂
5992,20230135,78.51,生活服务,微信,2025/7/4 22:10,校园超市
728,20230135,37.24,交通,支付宝,2025/8/17 0:45,体育馆
1340,20230135,24.09,餐饮,校园卡,2025/11/6 19:39,打印店
8435,20230135,15.86,学习用品,微信,2025/5/29 13:05,校门口
3594,20230135,75.26,娱乐,校园卡,2025/10/9 23:49,二食堂
2651,20230135,8.87,交通,微信,2025/6/23 19:15,二食堂
2185,20230135,24.48,交通,校园卡,2025/6/17 0:51,二食堂
1592,20230135,68.87,生活服务,支付宝,2025/10/4 12:54,校门口
2896,20230135,31.71,超市,支付宝,2025/8/17 1:05,校门口
2624,20230135,49.91,娱乐,校园卡,2025/8/10 16:54,一食堂
992,20230135,32.28,娱乐,微信,2025/11/7 9:45,图书馆
2006,20230135,14.89,生活服务,微信,2025/8/6 14:28,一食堂
4030,20230135,74.31,超市,微信,2025/10/30 6:48,校园超市
9880,20230135,44.72,餐饮,微信,2025/6/12 6:12,体育馆
1185,20230135,75.75,娱乐,校园卡,2025/8/1 8:18,校门口
6863,20230135,38.6,超市,微信,2025/10/7 9:58,体育馆
5451,20230135,30.95,超市,支付宝,2025/8/27 18:30,校园超市
9770,20230135,47.48,学习用品,微信,2025/8/17 4:03,校门口
2111,20230135,52.33,生活服务,微信,2025/10/18 2:02,校门口
7764,20230135,47.39,餐饮,支付宝,2025/9/25 21:42,校门口
484,20230135,7.32,学习用品,支付宝,2025/6/14 5:31,一食堂
4630,20230135,60.01,学习用品,支付宝,2025/8/3 14:50,打印店
3428,20230135,64.99,生活服务,支付宝,2025/6/2 13:53,一食堂
4866,20230135,70.85,餐饮,校园卡,2025/9/21 14:34,二食堂
6260,20230135,25.89,超市,校园卡,2025/8/15 15:50,打印店
6509,20230135,34.28,餐饮,校园卡,2025/7/6 13:38,图书馆
980,20230135,74.9,娱乐,支付宝,2025/7/23 3:07,体育馆
4401,20230135,19.69,学习用品,微信,2025/10/13 14:44,图书馆
6830,20230135,14.94,生活服务,微信,2025/5/25 21:15,校门口
7398,20230135,6.49,餐饮,支付宝,2025/6/30 6:34,校园超市
8126,20230135,26.76,生活服务,微信,2025/9/26 0:26,图书馆
2758,20230135,24.48,娱乐,微信,2025/6/21 17:29,二食堂
3238,20230135,49.4,超市,校园卡,2025/9/25 13:37,校门口
2005,20230135,38.85,学习用品,校园卡,2025/6/26 12:26,体育馆
9396,20230135,52.06,超市,校园卡,2025/7/21 1:14,打印店
508,20230135,42.17,餐饮,校园卡,2025/5/22 2:20,打印店
263,20230135,24.31,超市,支付宝,2025/10/17 5:27,校门口
2813,20230135,75.95,餐饮,支付宝,2025/5/24 13:46,二食堂
4221,20230135,71.81,超市,微信,2025/11/6 6:28,二食堂
5841,20230135,22.89,生活服务,支付宝,2025/11/17 1:11,校门口
7008,20230135,62,娱乐,支付宝,2025/6/9 19:11,二食堂
1860,20230135,46.95,交通,微信,2025/9/4 1:15,二食堂
9899,20230135,38.23,学习用品,校园卡,2025/10/23 2:49,二食堂
1031,20230135,68.78,餐饮,支付宝,2025/8/8 2:19,打印店
938,20230135,53.27,超市,微信,2025/11/2 22:26,校门口
3925,20230135,37.56,超市,支付宝,2025/9/12 15:35,校门口
2105,20230135,51.83,学习用品,支付宝,2025/6/10 12:04,打印店
5464,20230135,73.88,交通,微信,2025/7/4 22:58,校门口
2498,20230135,29.76,生活服务,支付宝,2025/8/23 22:46,一食堂
2369,20230135,45.26,生活服务,微信,2025/10/19 18:24,体育馆
3390,20230135,62.87,超市,校园卡,2025/6/11 12:14,二食堂
3965,20230135,70.19,学习用品,校园卡,2025/10/28 22:20,校门口
9080,20230135,35.37,餐饮,支付宝,2025/6/10 17:02,二食堂
1270,20230135,10.59,交通,支付宝,2025/10/20 16:39,校园超市
3596,20230135,30.47,餐饮,支付宝,2025/6/5 21:13,二食堂
8930,20230135,69.78,娱乐,微信,2025/11/13 7:32,图书馆
2456,20230135,75.31,学习用品,微信,2025/6/28 3:26,校门口
8707,20230135,69.62,交通,校园卡,2025/5/26 10:08,一食堂
3482,20230135,79.05,餐饮,支付宝,2025/6/9 22:38,校园超市
29,20230135,16.52,交通,微信,2025/10/9 13:43,图书馆
7387,20230135,48.62,娱乐,支付宝,2025/9/16 19:17,打印店
2912,20230135,12.48,学习用品,微信,2025/5/23 3:41,校门口
2514,20230136,57.17,学习用品,微信,2025/5/27 0:07,体育馆
1895,20230136,34.6,生活服务,校园卡,2025/9/27 19:17,校门口
1965,20230136,22.56,交通,校园卡,2025/6/8 20:33,校门口
4861,20230136,13.2,娱乐,微信,2025/7/10 10:51,打印店
4820,20230136,28.78,超市,微信,2025/7/26 6:40,校门口
1056,20230136,70.13,超市,支付宝,2025/9/2 23:46,打印店
8597,20230136,47.16,学习用品,微信,2025/8/18 19:38,二食堂
9661,20230136,51.52,交通,微信,2025/8/22 11:09,校园超市
7457,20230136,52.91,学习用品,微信,2025/8/22 2:02,校门口
247,20230136,72.09,学习用品,微信,2025/9/27 5:36,图书馆
6070,20230136,39.16,生活服务,校园卡,2025/8/24 23:58,二食堂
843,20230136,50.23,生活服务,校园卡,2025/11/12 9:20,二食堂
552,20230136,38.15,生活服务,支付宝,2025/5/25 22:04,校园超市
8336,20230136,78.66,娱乐,支付宝,2025/5/22 9:40,体育馆
4497,20230136,57.5,超市,支付宝,2025/7/16 4:09,体育馆
4339,20230136,59.13,餐饮,校园卡,2025/9/8 8:02,一食堂
3099,20230136,47.91,学习用品,校园卡,2025/8/8 3:58,二食堂
2696,20230136,56.38,交通,支付宝,2025/10/13 13:21,校园超市
1612,20230136,6.43,交通,微信,2025/8/11 6:26,一食堂
8868,20230136,57.97,超市,校园卡,2025/7/3 3:38,体育馆
4555,20230136,63.49,交通,校园卡,2025/6/28 16:56,图书馆
10,20230136,41.43,学习用品,校园卡,2025/11/9 15:09,校园超市
5406,20230136,65.08,超市,微信,2025/10/2 21:46,一食堂
6202,20230136,40.5,生活服务,支付宝,2025/6/21 10:42,图书馆
1444,20230136,37.14,超市,校园卡,2025/9/21 18:38,二食堂
6253,20230136,7.38,生活服务,校园卡,2025/9/27 16:04,校门口
2349,20230136,42.83,学习用品,支付宝,2025/10/27 22:50,体育馆
2413,20230136,14.7,餐饮,支付宝,2025/5/25 13:33,校门口
8616,20230136,32.63,超市,微信,2025/7/8 1:40,图书馆
8758,20230136,77.73,超市,支付宝,2025/6/19 4:33,体育馆
8386,20230136,3.9,餐饮,微信,2025/7/27 13:58,体育馆
2325,20230136,39.46,生活服务,校园卡,2025/10/2 19:47,校门口
4851,20230136,7.45,娱乐,微信,2025/9/8 16:31,校门口
8245,20230136,65.49,餐饮,支付宝,2025/10/21 13:22,体育馆
7479,20230136,60.57,学习用品,支付宝,2025/6/27 18:58,二食堂
4848,20230136,75.19,娱乐,微信,2025/7/8 17:56,二食堂
4480,20230136,39.23,餐饮,微信,2025/11/17 12:06,打印店
1575,20230136,5.48,交通,校园卡,2025/10/8 0:57,打印店
8755,20230136,20.39,交通,支付宝,2025/7/9 18:20,二食堂
1357,20230136,77.45,交通,微信,2025/8/13 1:26,校门口
7504,20230136,3.39,生活服务,微信,2025/11/17 9:57,二食堂
197,20230136,9.49,生活服务,支付宝,2025/8/20 7:17,校园超市
876,20230136,73.74,餐饮,支付宝,2025/11/10 9:50,图书馆
6797,20230136,68.43,生活服务,微信,2025/7/21 18:02,打印店
9785,20230136,57.39,学习用品,支付宝,2025/9/19 6:22,校园超市
4610,20230136,79.43,交通,支付宝,2025/7/16 19:31,校园超市
4584,20230136,32.71,生活服务,微信,2025/10/8 20:20,二食堂
2713,20230136,23.68,生活服务,微信,2025/10/27 6:45,体育馆
1952,20230136,31.65,超市,校园卡,2025/8/17 19:07,二食堂
565,20230136,79.59,餐饮,支付宝,2025/10/17 23:55,二食堂
6624,20230136,50.9,交通,微信,2025/10/11 13:39,打印店
951,20230136,5.72,超市,微信,2025/5/30 5:47,图书馆
3335,20230136,42.64,娱乐,支付宝,2025/8/7 4:08,图书馆
237,20230136,63.8,学习用品,校园卡,2025/8/21 15:12,图书馆
6672,20230136,70.05,超市,校园卡,2025/7/2 10:01,一食堂
4620,20230136,50.23,交通,微信,2025/9/19 20:38,体育馆
162,20230136,69.53,生活服务,支付宝,2025/7/4 8:41,一食堂
7478,20230136,46.43,学习用品,校园卡,2025/8/18 23:10,图书馆
6531,20230136,53.52,生活服务,校园卡,2025/6/27 4:39,图书馆
461,20230136,16.63,学习用品,支付宝,2025/8/12 4:31,体育馆
4661,20230136,19.74,交通,校园卡,2025/5/26 8:08,校园超市
1403,20230136,72.9,餐饮,校园卡,2025/5/25 6:15,校园超市
7145,20230136,22.21,交通,校园卡,2025/8/16 4:30,一食堂
4577,20230136,21.74,学习用品,支付宝,2025/8/19 8:30,打印店
8729,20230136,55.32,超市,微信,2025/6/15 15:48,打印店
9228,20230136,39.4,学习用品,微信,2025/9/25 0:23,图书馆
439,20230136,41.42,交通,微信,2025/9/9 11:30,体育馆
4002,20230136,73.82,生活服务,校园卡,2025/8/21 5:09,图书馆
3242,20230136,61.05,交通,校园卡,2025/9/27 11:33,打印店
4204,20230136,59.91,餐饮,微信,2025/7/4 23:26,一食堂
1526,20230136,21.5,交通,微信,2025/6/29 17:36,图书馆
6388,20230136,77.23,学习用品,微信,2025/10/5 19:35,二食堂
7864,20230136,54.97,学习用品,支付宝,2025/10/19 5:48,打印店
2398,20230136,6.08,学习用品,支付宝,2025/9/4 23:09,一食堂
1554,20230136,49.47,娱乐,校园卡,2025/8/11 3:46,校园超市
4698,20230136,75.43,餐饮,微信,2025/8/6 13:00,二食堂
8112,20230136,16.1,餐饮,校园卡,2025/6/13 23:10,打印店
9001,20230136,46.98,交通,校园卡,2025/10/29 13:07,体育馆
1107,20230136,9.32,生活服务,校园卡,2025/9/18 12:13,体育馆
1151,20230136,25.7,超市,校园卡,2025/6/19 10:21,校门口
3765,20230136,5.37,餐饮,校园卡,2025/8/23 1:54,校园超市
5541,20230136,5.43,生活服务,校园卡,2025/6/14 3:24,二食堂
3061,20230136,22.63,餐饮,微信,2025/9/24 4:41,校园超市
5293,20230136,56.71,交通,微信,2025/10/4 10:31,打印店
3042,20230136,78.25,学习用品,支付宝,2025/7/6 5:23,二食堂
3778,20230136,44.45,交通,微信,2025/6/27 18:06,一食堂
6199,20230136,70.56,交通,支付宝,2025/8/13 8:30,打印店
6900,20230136,54.44,生活服务,校园卡,2025/9/9 4:01,一食堂
5512,20230136,36.71,超市,支付宝,2025/9/25 11:52,二食堂
7928,20230136,73,交通,校园卡,2025/10/9 7:51,打印店
8399,20230136,30.09,娱乐,支付宝,2025/11/3 17:10,二食堂
7224,20230136,15.26,超市,支付宝,2025/7/31 17:36,打印店
7238,20230136,58.3,娱乐,校园卡,2025/9/7 8:44,二食堂
6358,20230136,73.8,交通,支付宝,2025/8/20 23:29,体育馆
4037,20230136,41.43,交通,校园卡,2025/7/10 9:36,校门口
1649,20230136,17.6,生活服务,校园卡,2025/8/19 0:30,校园超市
3082,20230136,72.11,学习用品,支付宝,2025/7/6 5:08,图书馆
161,20230136,14.35,学习用品,校园卡,2025/7/29 13:35,校门口
1941,20230136,55.74,学习用品,支付宝,2025/8/12 16:04,图书馆
2065,20230136,58.73,娱乐,支付宝,2025/6/22 7:20,打印店
8387,20230136,11.94,生活服务,支付宝,2025/10/5 1:35,校园超市
5962,20230136,67.34,学习用品,校园卡,2025/5/23 4:16,校门口
1032,20230137,53.14,生活服务,校园卡,2025/6/24 8:18,打印店
4936,20230137,47.25,餐饮,微信,2025/7/20 9:54,校门口
8980,20230137,54.85,学习用品,支付宝,2025/7/16 10:57,体育馆
2850,20230137,13.84,交通,校园卡,2025/11/14 8:28,图书馆
3496,20230137,25.33,生活服务,微信,2025/8/26 12:51,打印店
8594,20230137,66.48,学习用品,支付宝,2025/8/9 12:06,二食堂
3189,20230137,27.9,学习用品,支付宝,2025/6/28 14:40,体育馆
5080,20230137,28.22,生活服务,校园卡,2025/6/25 15:02,校门口
4967,20230137,3.88,超市,支付宝,2025/7/8 20:33,校园超市
1267,20230137,47.37,学习用品,校园卡,2025/9/29 18:55,一食堂
7498,20230137,65.6,超市,校园卡,2025/7/26 22:36,体育馆
6779,20230137,56.9,交通,校园卡,2025/10/19 12:30,校门口
6592,20230137,34.96,餐饮,微信,2025/6/11 23:32,校园超市
2196,20230137,13.76,餐饮,校园卡,2025/10/9 16:02,校园超市
9266,20230137,41.65,娱乐,微信,2025/10/16 7:05,打印店
9683,20230137,17.91,生活服务,支付宝,2025/11/8 10:23,校园超市
912,20230137,60.06,学习用品,微信,2025/8/12 18:56,图书馆
1664,20230137,64.94,交通,支付宝,2025/8/21 20:08,体育馆
488,20230137,75.25,餐饮,支付宝,2025/9/8 3:05,体育馆
5409,20230137,79.15,餐饮,支付宝,2025/7/9 4:57,二食堂
9864,20230137,43.58,学习用品,支付宝,2025/6/25 9:36,校园超市
2168,20230137,32.84,娱乐,微信,2025/10/26 0:50,体育馆
9091,20230137,51.51,超市,校园卡,2025/10/16 7:08,校门口
3078,20230137,30,学习用品,校园卡,2025/7/20 10:06,图书馆
8260,20230137,41.18,学习用品,微信,2025/10/28 15:48,图书馆
3953,20230137,49.7,娱乐,校园卡,2025/11/14 2:46,二食堂
5395,20230137,5.76,超市,校园卡,2025/9/16 14:49,校园超市
6789,20230137,43.18,超市,校园卡,2025/9/14 6:47,一食堂
3755,20230137,14.3,餐饮,校园卡,2025/7/20 17:26,图书馆
2045,20230137,59.75,娱乐,微信,2025/10/28 9:04,图书馆
7545,20230137,6.16,超市,微信,2025/8/31 12:14,一食堂
1612,20230137,66.14,生活服务,微信,2025/10/9 6:39,一食堂
1836,20230137,19.8,生活服务,微信,2025/11/7 18:01,一食堂
1236,20230137,74.19,交通,微信,2025/9/10 14:46,校园超市
4569,20230137,35.94,学习用品,校园卡,2025/7/3 20:52,校园超市
6979,20230137,19.06,交通,微信,2025/8/27 7:54,打印店
8246,20230137,66,学习用品,支付宝,2025/7/18 7:13,二食堂
2427,20230137,40.97,餐饮,微信,2025/6/7 14:21,图书馆
6538,20230137,19,超市,校园卡,2025/9/25 9:22,打印店
7926,20230137,77.04,生活服务,校园卡,2025/10/22 1:38,一食堂
2588,20230137,78.02,学习用品,支付宝,2025/10/15 16:20,校门口
4031,20230137,76.93,交通,校园卡,2025/7/8 18:29,体育馆
8998,20230137,57.05,娱乐,微信,2025/8/23 17:54,一食堂
9202,20230137,5.6,学习用品,支付宝,2025/6/25 13:33,校门口
8509,20230137,34.96,餐饮,校园卡,2025/6/30 13:32,打印店
1516,20230137,59.76,生活服务,支付宝,2025/11/11 10:47,校门口
6579,20230137,5.88,娱乐,支付宝,2025/9/21 23:06,二食堂
8958,20230137,7.54,超市,微信,2025/5/25 19:35,体育馆
2064,20230137,34.11,餐饮,微信,2025/6/13 0:25,校门口
278,20230137,71.88,生活服务,微信,2025/9/14 4:43,二食堂
1166,20230137,43.72,娱乐,校园卡,2025/7/1 16:45,二食堂
9894,20230137,15.73,餐饮,微信,2025/7/9 14:41,校门口
6891,20230137,56.88,生活服务,微信,2025/6/19 15:58,校门口
5870,20230137,19.65,娱乐,微信,2025/6/25 8:55,打印店
7079,20230137,10.77,学习用品,微信,2025/8/13 16:07,校园超市
2216,20230137,35.49,餐饮,支付宝,2025/11/3 22:04,二食堂
2955,20230137,45.66,娱乐,微信,2025/11/3 15:18,体育馆
8972,20230137,65.56,生活服务,微信,2025/7/14 6:43,二食堂
3678,20230137,70.35,学习用品,微信,2025/6/24 14:54,打印店
1682,20230137,70.88,超市,校园卡,2025/7/1 18:44,图书馆
9279,20230137,23.06,超市,支付宝,2025/7/10 17:34,校门口
6950,20230137,44.56,餐饮,校园卡,2025/7/3 12:13,图书馆
733,20230137,41.91,娱乐,校园卡,2025/6/3 8:45,图书馆
7675,20230137,19.15,餐饮,校园卡,2025/7/17 11:57,体育馆
3173,20230137,60.35,超市,校园卡,2025/9/13 4:32,图书馆
2651,20230137,67.15,娱乐,微信,2025/6/15 19:25,打印店
7580,20230137,14.58,生活服务,校园卡,2025/7/16 8:28,二食堂
4445,20230137,2.96,学习用品,微信,2025/9/5 15:40,校园超市
3401,20230137,60.68,超市,微信,2025/9/20 5:53,体育馆
2074,20230137,67.67,生活服务,校园卡,2025/8/4 21:03,校门口
7994,20230137,59.49,交通,支付宝,2025/6/23 20:02,一食堂
4170,20230137,60.39,交通,支付宝,2025/10/10 2:35,一食堂
1158,20230137,36.89,超市,校园卡,2025/10/13 22:06,图书馆
9883,20230137,27.75,学习用品,支付宝,2025/10/9 9:28,校门口
936,20230137,9.46,超市,校园卡,2025/7/30 20:58,打印店
627,20230137,64.05,学习用品,校园卡,2025/8/20 9:46,二食堂
2590,20230137,41.15,生活服务,校园卡,2025/11/15 7:31,图书馆
3437,20230137,69.15,生活服务,支付宝,2025/11/13 0:27,一食堂
8489,20230137,75.63,餐饮,支付宝,2025/7/9 7:27,体育馆
5894,20230137,62.27,交通,支付宝,2025/6/24 1:26,校门口
6114,20230137,9.49,超市,支付宝,2025/10/20 11:50,打印店
5326,20230137,66.79,餐饮,微信,2025/9/1 0:49,校门口
5750,20230137,59.03,交通,校园卡,2025/6/14 12:56,图书馆
5906,20230137,6.33,餐饮,微信,2025/10/12 12:18,校门口
5913,20230137,46.95,超市,微信,2025/6/11 3:05,一食堂
968,20230137,6.4,交通,微信,2025/6/10 7:34,一食堂
710,20230137,25.87,交通,校园卡,2025/7/12 4:05,二食堂
1113,20230137,75.32,生活服务,支付宝,2025/8/8 0:17,一食堂
2113,20230137,50.23,生活服务,微信,2025/9/17 18:44,体育馆
4878,20230137,60.45,超市,支付宝,2025/10/6 19:35,校园超市
2897,20230137,37.66,学习用品,微信,2025/6/15 3:28,校门口
3108,20230137,47.83,生活服务,支付宝,2025/6/4 19:06,校园超市
3423,20230137,23.66,生活服务,微信,2025/10/26 4:05,打印店
4095,20230137,42.75,交通,支付宝,2025/10/15 21:12,一食堂
574,20230137,21.6,娱乐,微信,2025/6/3 6:36,校园超市
2686,20230137,74.29,生活服务,微信,2025/8/7 2:37,打印店
5228,20230137,25.22,超市,支付宝,2025/6/8 8:54,一食堂
5404,20230137,45.91,学习用品,支付宝,2025/8/24 17:41,打印店
5170,20230137,36.39,交通,支付宝,2025/8/13 15:11,体育馆
963,20230137,34.04,交通,微信,2025/10/16 17:25,体育馆
7569,20230137,37.08,超市,支付宝,2025/9/24 2:26,校门口
7679,20230137,41.49,娱乐,微信,2025/10/3 4:52,体育馆
5085,20230137,39.94,娱乐,校园卡,2025/11/17 0:00,一食堂
597,20230137,57.7,娱乐,校园卡,2025/7/7 19:48,打印店
9253,20230137,56.19,餐饮,支付宝,2025/7/21 9:48,体育馆
8292,20230137,32.56,超市,校园卡,2025/6/18 7:46,体育馆
9522,20230137,14.41,学习用品,支付宝,2025/10/14 4:30,二食堂
2801,20230137,42.67,学习用品,支付宝,2025/6/23 2:42,打印店
7951,20230137,41,餐饮,微信,2025/10/28 17:03,校门口
7054,20230137,33.29,学习用品,支付宝,2025/5/26 2:42,二食堂
2096,20230137,25,超市,微信,2025/7/27 8:23,图书馆
1305,20230137,75.14,生活服务,支付宝,2025/6/15 11:33,校门口
3918,20230137,79.52,餐饮,支付宝,2025/6/6 7:59,体育馆
6618,20230137,13.36,娱乐,校园卡,2025/9/9 20:30,二食堂
3235,20230137,54.86,超市,校园卡,2025/9/21 12:32,图书馆
8126,20230137,36.45,生活服务,校园卡,2025/10/31 12:16,校门口
5428,20230137,28.11,学习用品,微信,2025/7/30 2:43,体育馆
9382,20230137,59.79,学习用品,微信,2025/7/29 1:35,二食堂
3497,20230137,64.87,生活服务,校园卡,2025/9/20 13:21,二食堂
7166,20230137,5.23,交通,支付宝,2025/9/10 2:23,一食堂
9705,20230137,55.56,生活服务,微信,2025/10/15 5:14,图书馆
4316,20230137,51.75,生活服务,微信,2025/10/9 2:13,校门口
1447,20230137,48.94,超市,微信,2025/7/25 4:39,打印店
8526,20230137,48.99,餐饮,支付宝,2025/10/22 12:36,校门口
6036,20230137,29.34,学习用品,支付宝,2025/8/15 14:18,图书馆
7086,20230137,59.06,超市,支付宝,2025/9/2 9:27,二食堂
1241,20230137,54.35,交通,校园卡,2025/9/13 18:10,打印店
6925,20230137,28.07,娱乐,微信,2025/8/9 15:35,一食堂
8357,20230137,28.91,超市,微信,2025/9/20 3:28,图书馆
732,20230137,8.41,娱乐,支付宝,2025/7/28 18:12,校园超市
6279,20230137,10.06,娱乐,微信,2025/10/1 7:39,校门口
1065,20230137,46.49,超市,支付宝,2025/5/30 2:43,图书馆
4736,20230137,68.4,生活服务,校园卡,2025/8/21 18:05,校园超市
5502,20230137,67.62,生活服务,校园卡,2025/9/14 11:18,校园超市
4773,20230137,61.2,娱乐,校园卡,2025/10/1 12:20,一食堂
7259,20230137,10.27,生活服务,支付宝,2025/6/18 6:42,二食堂
1559,20230137,22.78,娱乐,支付宝,2025/10/28 4:57,校园超市
834,20230137,22.89,娱乐,微信,2025/10/13 7:43,打印店
5540,20230137,25.34,学习用品,微信,2025/7/27 12:28,校园超市
29,20230137,73.17,餐饮,校园卡,2025/7/27 21:26,打印店
8792,20230137,78.31,餐饮,支付宝,2025/7/15 9:33,校门口
2757,20230137,74.53,餐饮,校园卡,2025/9/16 9:37,打印店
5568,20230137,76.11,交通,支付宝,2025/5/24 23:18,打印店
1382,20230137,65.33,生活服务,微信,2025/8/3 19:47,二食堂
5349,20230137,7.96,餐饮,校园卡,2025/11/3 12:39,校园超市
7716,20230137,41.11,生活服务,校园卡,2025/10/24 22:57,校园超市
4845,20230137,65.41,交通,支付宝,2025/6/18 3:52,一食堂
6802,20230137,32.95,餐饮,校园卡,2025/11/2 12:05,图书馆
9146,20230137,20.15,交通,支付宝,2025/11/6 7:11,打印店
461,20230137,17.16,生活服务,校园卡,2025/7/7 16:51,校门口
5303,20230137,36.69,超市,微信,2025/5/31 7:27,打印店
7873,20230137,28.21,超市,微信,2025/11/7 1:24,体育馆
4842,20230137,2.83,学习用品,支付宝,2025/10/15 6:00,图书馆
2499,20230137,78.04,学习用品,微信,2025/7/26 12:36,校园超市
2280,20230137,29.06,娱乐,支付宝,2025/9/5 19:37,一食堂
8891,20230137,54.39,餐饮,支付宝,2025/8/11 10:27,打印店
1237,20230137,32.12,学习用品,微信,2025/8/27 3:13,图书馆
8618,20230137,76.22,学习用品,校园卡,2025/6/12 6:18,校门口
6866,20230137,73.38,超市,校园卡,2025/7/31 3:24,校园超市
9693,20230137,43.83,学习用品,校园卡,2025/6/2 8:17,一食堂
423,20230137,28.27,娱乐,支付宝,2025/10/24 12:15,校门口
992,20230137,6.09,娱乐,支付宝,2025/5/31 4:36,体育馆
7195,20230137,35.98,娱乐,校园卡,2025/5/28 11:52,图书馆
6409,20230137,7.14,学习用品,校园卡,2025/10/18 18:07,校门口
8412,20230137,25.79,生活服务,支付宝,2025/11/3 4:12,一食堂
518,20230137,57.38,超市,校园卡,2025/8/9 12:55,校门口
224,20230137,36.98,交通,校园卡,2025/9/24 12:02,图书馆
6219,20230137,18.64,生活服务,微信,2025/10/5 2:16,体育馆
7908,20230137,60.79,超市,微信,2025/9/6 10:38,体育馆
3889,20230137,51.55,交通,校园卡,2025/8/6 15:28,体育馆
897,20230137,46.81,生活服务,微信,2025/6/6 23:00,校门口
9291,20230137,17.3,学习用品,微信,2025/10/14 13:56,校园超市
9894,20230137,28.58,娱乐,微信,2025/6/1 15:41,校园超市
3791,20230137,17.49,生活服务,支付宝,2025/8/12 22:13,一食堂
6744,20230137,4.92,娱乐,支付宝,2025/8/31 22:19,校门口
2420,20230137,41.51,学习用品,校园卡,2025/9/9 23:52,体育馆
5563,20230137,76.43,餐饮,微信,2025/9/27 16:46,校门口
2264,20230137,77.09,生活服务,校园卡,2025/8/19 18:15,打印店
5317,20230137,18.12,餐饮,校园卡,2025/9/26 4:14,校门口
4256,20230137,62.22,交通,微信,2025/7/21 19:21,二食堂
9711,20230137,2.91,生活服务,支付宝,2025/5/23 18:45,图书馆
3644,20230137,9.08,超市,微信,2025/8/17 3:40,校门口
6525,20230137,77.15,超市,微信,2025/9/21 0:34,图书馆
4293,20230137,23.92,超市,校园卡,2025/7/21 22:18,校园超市
1186,20230137,17.54,学习用品,校园卡,2025/9/8 13:31,二食堂
